X,Y,LeastCostSystem
1418103.508,-392889.155,00
1428103.508,-392889.155,00
1438103.508,-392889.155,00
1448103.508,-392889.155,00
1458103.508,-392889.155,00
1468103.508,-392889.155,00
1478103.508,-392889.155,00
1488103.508,-392889.155,00
1498103.508,-392889.155,00
1508103.508,-392889.155,00
1518103.508,-392889.155,00
1528103.508,-392889.155,00
1538103.508,-392889.155,00
1548103.508,-392889.155,00
1558103.508,-392889.155,00
1568103.508,-392889.155,00
1578103.508,-392889.155,00
1588103.508,-392889.155,00
1598103.508,-392889.155,00
1608103.508,-392889.155,00
1618103.508,-392889.155,00
1628103.508,-392889.155,00
1638103.508,-392889.155,00
1648103.508,-392889.155,00
1658103.508,-392889.155,00
1668103.508,-392889.155,00
1678103.508,-392889.155,00
1688103.508,-392889.155,00
1698103.508,-392889.155,00
1708103.508,-392889.155,00
1718103.508,-392889.155,00
1728103.508,-392889.155,00
1738103.508,-392889.155,00
1748103.508,-392889.155,00
1758103.508,-392889.155,00
1768103.508,-392889.155,00
1778103.508,-392889.155,00
1788103.508,-392889.155,00
1798103.508,-392889.155,00
1808103.508,-392889.155,00
1818103.508,-392889.155,00
1828103.508,-392889.155,00
1838103.508,-392889.155,00
28103.508,-402889.155,00
38103.508,-402889.155,00
48103.508,-402889.155,00
58103.508,-402889.155,00
68103.508,-402889.155,00
78103.508,-402889.155,00
88103.508,-402889.155,00
98103.508,-402889.155,00
108103.508,-402889.155,00
118103.508,-402889.155,00
128103.508,-402889.155,00
138103.508,-402889.155,00
148103.508,-402889.155,00
158103.508,-402889.155,00
168103.508,-402889.155,00
178103.508,-402889.155,00
188103.508,-402889.155,00
198103.508,-402889.155,00
208103.508,-402889.155,00
218103.508,-402889.155,10
228103.508,-402889.155,11
238103.508,-402889.155,10
248103.508,-402889.155,10
258103.508,-402889.155,10
268103.50800000003,-402889.155,10
278103.50800000003,-402889.155,10
288103.50800000003,-402889.155,10
298103.50800000003,-402889.155,10
308103.50800000003,-402889.155,10
318103.50800000003,-402889.155,10
328103.50800000003,-402889.155,11
338103.508,-402889.155,11
348103.508,-402889.155,11
358103.508,-402889.155,10
368103.508,-402889.155,10
378103.508,-402889.155,11
388103.508,-402889.155,10
398103.508,-402889.155,41
408103.508,-402889.155,40
418103.508,-402889.155,40
428103.508,-402889.155,40
438103.508,-402889.155,40
448103.508,-402889.155,40
458103.508,-402889.155,40
468103.508,-402889.155,40
478103.508,-402889.155,40
488103.508,-402889.155,40
498103.508,-402889.155,40
508103.508,-402889.155,40
518103.508,-402889.155,00
528103.5079999999,-402889.155,00
538103.5079999999,-402889.155,00
548103.5079999999,-402889.155,00
558103.5079999999,-402889.155,00
568103.5079999999,-402889.155,00
578103.5079999999,-402889.155,00
588103.5079999999,-402889.155,00
598103.5079999999,-402889.155,00
608103.5079999999,-402889.155,00
618103.5079999999,-402889.155,00
628103.5079999999,-402889.155,00
638103.5079999999,-402889.155,00
648103.5079999999,-402889.155,00
658103.5079999999,-402889.155,00
668103.5079999999,-402889.155,00
678103.5079999999,-402889.155,00
688103.5079999999,-402889.155,00
698103.5079999999,-402889.155,00
708103.5079999998,-402889.155,00
718103.5079999998,-402889.155,00
728103.5079999998,-402889.155,00
738103.5079999998,-402889.155,00
748103.5079999998,-402889.155,00
758103.5079999998,-402889.155,00
768103.5079999998,-402889.155,00
778103.5079999998,-402889.155,00
788103.5079999998,-402889.155,00
798103.5079999998,-402889.155,00
808103.5079999998,-402889.155,00
818103.5079999998,-402889.155,00
828103.5079999998,-402889.155,00
838103.5079999998,-402889.155,00
848103.5079999998,-402889.155,00
858103.5079999998,-402889.155,00
868103.5079999998,-402889.155,00
878103.5079999998,-402889.155,00
888103.5079999998,-402889.155,00
898103.5079999998,-402889.155,00
908103.508,-402889.155,00
918103.508,-402889.155,00
928103.508,-402889.155,00
938103.508,-402889.155,00
948103.508,-402889.155,00
958103.508,-402889.155,00
968103.508,-402889.155,00
978103.508,-402889.155,00
988103.508,-402889.155,00
998103.508,-402889.155,00
1008103.508,-402889.155,00
1018103.508,-402889.155,00
1028103.508,-402889.155,00
1038103.508,-402889.155,00
1048103.508,-402889.155,00
1058103.508,-402889.155,00
1068103.508,-402889.155,00
1078103.508,-402889.155,00
1088103.508,-402889.155,00
1098103.508,-402889.155,00
1108103.508,-402889.155,00
1118103.508,-402889.155,00
1128103.508,-402889.155,00
1138103.508,-402889.155,00
1148103.508,-402889.155,00
1158103.508,-402889.155,00
1168103.508,-402889.155,00
1178103.508,-402889.155,00
1188103.508,-402889.155,00
1198103.508,-402889.155,00
1208103.508,-402889.155,00
1218103.508,-402889.155,00
1228103.508,-402889.155,00
1238103.508,-402889.155,00
1248103.508,-402889.155,00
1258103.508,-402889.155,00
1268103.508,-402889.155,00
1278103.508,-402889.155,00
1288103.508,-402889.155,00
1298103.508,-402889.155,00
1308103.508,-402889.155,00
1318103.508,-402889.155,00
1328103.508,-402889.155,00
1338103.508,-402889.155,00
1348103.508,-402889.155,00
1358103.508,-402889.155,00
1368103.508,-402889.155,00
1378103.508,-402889.155,00
1388103.508,-402889.155,00
1398103.508,-402889.155,00
1408103.508,-402889.155,00
1418103.508,-402889.155,00
1428103.508,-402889.155,00
1438103.508,-402889.155,00
1448103.508,-402889.155,00
1458103.508,-402889.155,00
1468103.508,-402889.155,00
1478103.508,-402889.155,00
1488103.508,-402889.155,00
1498103.508,-402889.155,00
1508103.508,-402889.155,00
1518103.508,-402889.155,00
1528103.508,-402889.155,00
1538103.508,-402889.155,00
1548103.508,-402889.155,00
1558103.508,-402889.155,00
1568103.508,-402889.155,00
1578103.508,-402889.155,00
1588103.508,-402889.155,00
1598103.508,-402889.155,00
1608103.508,-402889.155,00
1618103.508,-402889.155,00
1628103.508,-402889.155,00
1638103.508,-402889.155,00
1648103.508,-402889.155,00
1658103.508,-402889.155,00
1668103.508,-402889.155,00
1678103.508,-402889.155,00
1688103.508,-402889.155,00
1698103.508,-402889.155,00
1708103.508,-402889.155,00
1718103.508,-402889.155,00
1728103.508,-402889.155,00
1738103.508,-402889.155,00
1748103.508,-402889.155,00
1758103.508,-402889.155,00
1768103.508,-402889.155,00
1778103.508,-402889.155,00
1788103.508,-402889.155,00
1798103.508,-402889.155,00
1808103.508,-402889.155,00
1818103.508,-402889.155,00
1828103.508,-402889.155,00
1838103.508,-402889.155,00
28103.508,-412889.155,00
38103.508,-412889.155,00
48103.508,-412889.155,00
58103.508,-412889.155,00
68103.508,-412889.155,00
78103.508,-412889.155,00
88103.508,-412889.155,00
98103.508,-412889.155,00
108103.508,-412889.155,00
118103.508,-412889.155,00
128103.508,-412889.155,00
138103.508,-412889.155,00
148103.508,-412889.155,00
158103.508,-412889.155,00
168103.508,-412889.155,00
178103.508,-412889.155,00
188103.508,-412889.155,00
198103.508,-412889.155,00
208103.508,-412889.155,00
218103.508,-412889.155,10
228103.508,-412889.155,11
238103.508,-412889.155,11
248103.508,-412889.155,10
258103.508,-412889.155,10
268103.50800000003,-412889.155,10
278103.50800000003,-412889.155,10
288103.50800000003,-412889.155,10
298103.50800000003,-412889.155,10
308103.50800000003,-412889.155,10
318103.50800000003,-412889.155,10
328103.50800000003,-412889.155,10
338103.508,-412889.155,10
348103.508,-412889.155,10
358103.508,-412889.155,10
368103.508,-412889.155,10
378103.508,-412889.155,10
388103.508,-412889.155,10
398103.508,-412889.155,40
408103.508,-412889.155,40
418103.508,-412889.155,40
428103.508,-412889.155,40
438103.508,-412889.155,40
448103.508,-412889.155,00
458103.508,-412889.155,00
468103.508,-412889.155,00
478103.508,-412889.155,00
488103.508,-412889.155,00
498103.508,-412889.155,00
508103.508,-412889.155,00
518103.508,-412889.155,00
528103.5079999999,-412889.155,00
538103.5079999999,-412889.155,00
548103.5079999999,-412889.155,00
558103.5079999999,-412889.155,00
568103.5079999999,-412889.155,00
578103.5079999999,-412889.155,00
588103.5079999999,-412889.155,00
598103.5079999999,-412889.155,00
608103.5079999999,-412889.155,00
618103.5079999999,-412889.155,00
628103.5079999999,-412889.155,00
638103.5079999999,-412889.155,00
648103.5079999999,-412889.155,00
658103.5079999999,-412889.155,00
668103.5079999999,-412889.155,00
678103.5079999999,-412889.155,00
688103.5079999999,-412889.155,00
698103.5079999999,-412889.155,00
708103.5079999998,-412889.155,00
718103.5079999998,-412889.155,00
728103.5079999998,-412889.155,00
738103.5079999998,-412889.155,00
748103.5079999998,-412889.155,00
758103.5079999998,-412889.155,00
768103.5079999998,-412889.155,00
778103.5079999998,-412889.155,00
788103.5079999998,-412889.155,00
798103.5079999998,-412889.155,00
808103.5079999998,-412889.155,00
818103.5079999998,-412889.155,00
828103.5079999998,-412889.155,00
838103.5079999998,-412889.155,00
848103.5079999998,-412889.155,00
858103.5079999998,-412889.155,00
868103.5079999998,-412889.155,00
878103.5079999998,-412889.155,00
888103.5079999998,-412889.155,00
898103.5079999998,-412889.155,00
908103.508,-412889.155,00
918103.508,-412889.155,00
928103.508,-412889.155,00
938103.508,-412889.155,00
948103.508,-412889.155,00
958103.508,-412889.155,00
968103.508,-412889.155,00
978103.508,-412889.155,00
988103.508,-412889.155,00
998103.508,-412889.155,00
1008103.508,-412889.155,00
1018103.508,-412889.155,00
1028103.508,-412889.155,00
1038103.508,-412889.155,00
1048103.508,-412889.155,00
1058103.508,-412889.155,00
1068103.508,-412889.155,00
1078103.508,-412889.155,00
1088103.508,-412889.155,00
1098103.508,-412889.155,00
1108103.508,-412889.155,00
1118103.508,-412889.155,00
1128103.508,-412889.155,00
1138103.508,-412889.155,00
1148103.508,-412889.155,00
1158103.508,-412889.155,00
1168103.508,-412889.155,00
1178103.508,-412889.155,00
1188103.508,-412889.155,00
1198103.508,-412889.155,00
1208103.508,-412889.155,00
1218103.508,-412889.155,00
1228103.508,-412889.155,00
1238103.508,-412889.155,00
1248103.508,-412889.155,00
1258103.508,-412889.155,00
1268103.508,-412889.155,00
1278103.508,-412889.155,00
1288103.508,-412889.155,00
1298103.508,-412889.155,00
1308103.508,-412889.155,00
1318103.508,-412889.155,00
1328103.508,-412889.155,00
1338103.508,-412889.155,00
1348103.508,-412889.155,00
1358103.508,-412889.155,00
1368103.508,-412889.155,00
1378103.508,-412889.155,00
1388103.508,-412889.155,00
1398103.508,-412889.155,00
1408103.508,-412889.155,00
1418103.508,-412889.155,00
1428103.508,-412889.155,00
1438103.508,-412889.155,00
1448103.508,-412889.155,00
1458103.508,-412889.155,00
1468103.508,-412889.155,00
1478103.508,-412889.155,00
1488103.508,-412889.155,00
1498103.508,-412889.155,00
1508103.508,-412889.155,00
1518103.508,-412889.155,00
1528103.508,-412889.155,00
1538103.508,-412889.155,00
1548103.508,-412889.155,00
1558103.508,-412889.155,00
1568103.508,-412889.155,00
1578103.508,-412889.155,00
1588103.508,-412889.155,00
1598103.508,-412889.155,00
1608103.508,-412889.155,00
1618103.508,-412889.155,00
1628103.508,-412889.155,00
1638103.508,-412889.155,00
1648103.508,-412889.155,00
1658103.508,-412889.155,00
1668103.508,-412889.155,00
1678103.508,-412889.155,00
1688103.508,-412889.155,00
1698103.508,-412889.155,00
1708103.508,-412889.155,00
1718103.508,-412889.155,00
1728103.508,-412889.155,00
1738103.508,-412889.155,00
1748103.508,-412889.155,00
1758103.508,-412889.155,00
1768103.508,-412889.155,00
1778103.508,-412889.155,00
1788103.508,-412889.155,00
1798103.508,-412889.155,00
1808103.508,-412889.155,00
1818103.508,-412889.155,00
1828103.508,-412889.155,00
1838103.508,-412889.155,00
28103.508,-422889.155,00
38103.508,-422889.155,00
48103.508,-422889.155,00
58103.508,-422889.155,00
68103.508,-422889.155,00
78103.508,-422889.155,00
88103.508,-422889.155,00
98103.508,-422889.155,00
108103.508,-422889.155,00
118103.508,-422889.155,00
128103.508,-422889.155,00
138103.508,-422889.155,00
148103.508,-422889.155,00
158103.508,-422889.155,00
168103.508,-422889.155,00
178103.508,-422889.155,00
188103.508,-422889.155,00
198103.508,-422889.155,00
208103.508,-422889.155,00
218103.508,-422889.155,10
228103.508,-422889.155,10
238103.508,-422889.155,11
248103.508,-422889.155,11
258103.508,-422889.155,10
268103.50800000003,-422889.155,10
278103.50800000003,-422889.155,10
288103.50800000003,-422889.155,10
298103.50800000003,-422889.155,10
308103.50800000003,-422889.155,10
318103.50800000003,-422889.155,10
328103.50800000003,-422889.155,10
338103.508,-422889.155,10
348103.508,-422889.155,10
358103.508,-422889.155,10
368103.508,-422889.155,10
378103.508,-422889.155,10
388103.508,-422889.155,10
398103.508,-422889.155,00
408103.508,-422889.155,00
418103.508,-422889.155,00
428103.508,-422889.155,00
438103.508,-422889.155,00
448103.508,-422889.155,00
458103.508,-422889.155,00
468103.508,-422889.155,00
478103.508,-422889.155,00
488103.508,-422889.155,00
498103.508,-422889.155,00
508103.508,-422889.155,00
518103.508,-422889.155,00
528103.5079999999,-422889.155,00
538103.5079999999,-422889.155,00
548103.5079999999,-422889.155,00
558103.5079999999,-422889.155,00
568103.5079999999,-422889.155,00
578103.5079999999,-422889.155,00
588103.5079999999,-422889.155,00
598103.5079999999,-422889.155,00
608103.5079999999,-422889.155,00
618103.5079999999,-422889.155,00
628103.5079999999,-422889.155,00
638103.5079999999,-422889.155,00
648103.5079999999,-422889.155,00
658103.5079999999,-422889.155,00
668103.5079999999,-422889.155,00
678103.5079999999,-422889.155,00
688103.5079999999,-422889.155,00
698103.5079999999,-422889.155,00
708103.5079999998,-422889.155,00
718103.5079999998,-422889.155,00
728103.5079999998,-422889.155,00
738103.5079999998,-422889.155,00
748103.5079999998,-422889.155,00
758103.5079999998,-422889.155,00
768103.5079999998,-422889.155,00
778103.5079999998,-422889.155,00
788103.5079999998,-422889.155,00
798103.5079999998,-422889.155,00
808103.5079999998,-422889.155,00
818103.5079999998,-422889.155,00
828103.5079999998,-422889.155,00
838103.5079999998,-422889.155,00
848103.5079999998,-422889.155,00
858103.5079999998,-422889.155,00
868103.5079999998,-422889.155,00
878103.5079999998,-422889.155,00
888103.5079999998,-422889.155,00
898103.5079999998,-422889.155,00
908103.508,-422889.155,00
918103.508,-422889.155,00
928103.508,-422889.155,00
938103.508,-422889.155,00
948103.508,-422889.155,00
958103.508,-422889.155,00
968103.508,-422889.155,00
978103.508,-422889.155,00
988103.508,-422889.155,00
998103.508,-422889.155,00
1008103.508,-422889.155,00
1018103.508,-422889.155,00
1028103.508,-422889.155,00
1038103.508,-422889.155,00
1048103.508,-422889.155,00
1058103.508,-422889.155,00
1068103.508,-422889.155,00
1078103.508,-422889.155,00
1088103.508,-422889.155,00
1098103.508,-422889.155,00
1108103.508,-422889.155,00
1118103.508,-422889.155,00
1128103.508,-422889.155,00
1138103.508,-422889.155,00
1148103.508,-422889.155,00
1158103.508,-422889.155,00
1168103.508,-422889.155,00
1178103.508,-422889.155,00
1188103.508,-422889.155,00
1198103.508,-422889.155,00
1208103.508,-422889.155,00
1218103.508,-422889.155,00
1228103.508,-422889.155,00
1238103.508,-422889.155,00
1248103.508,-422889.155,00
1258103.508,-422889.155,00
1268103.508,-422889.155,00
1278103.508,-422889.155,00
1288103.508,-422889.155,00
1298103.508,-422889.155,00
1308103.508,-422889.155,00
1318103.508,-422889.155,00
1328103.508,-422889.155,00
1338103.508,-422889.155,00
1348103.508,-422889.155,00
1358103.508,-422889.155,00
1368103.508,-422889.155,00
1378103.508,-422889.155,00
1388103.508,-422889.155,00
1398103.508,-422889.155,00
1408103.508,-422889.155,00
1418103.508,-422889.155,00
1428103.508,-422889.155,00
1438103.508,-422889.155,00
1448103.508,-422889.155,00
1458103.508,-422889.155,00
1468103.508,-422889.155,00
1478103.508,-422889.155,00
1488103.508,-422889.155,00
1498103.508,-422889.155,00
1508103.508,-422889.155,00
1518103.508,-422889.155,00
1528103.508,-422889.155,00
1538103.508,-422889.155,00
1548103.508,-422889.155,00
1558103.508,-422889.155,00
1568103.508,-422889.155,00
1578103.508,-422889.155,00
1588103.508,-422889.155,00
1598103.508,-422889.155,00
1608103.508,-422889.155,00
1618103.508,-422889.155,00
1628103.508,-422889.155,00
1638103.508,-422889.155,00
1648103.508,-422889.155,00
1658103.508,-422889.155,00
1668103.508,-422889.155,00
1678103.508,-422889.155,00
1688103.508,-422889.155,00
1698103.508,-422889.155,00
1708103.508,-422889.155,00
1718103.508,-422889.155,00
1728103.508,-422889.155,00
1738103.508,-422889.155,00
1748103.508,-422889.155,00
1758103.508,-422889.155,00
1768103.508,-422889.155,00
1778103.508,-422889.155,00
1788103.508,-422889.155,00
1798103.508,-422889.155,00
1808103.508,-422889.155,00
1818103.508,-422889.155,00
1828103.508,-422889.155,00
1838103.508,-422889.155,00
28103.508,-432889.155,00
38103.508,-432889.155,00
48103.508,-432889.155,00
58103.508,-432889.155,00
68103.508,-432889.155,00
78103.508,-432889.155,00
88103.508,-432889.155,00
98103.508,-432889.155,00
108103.508,-432889.155,00
118103.508,-432889.155,00
128103.508,-432889.155,00
138103.508,-432889.155,00
148103.508,-432889.155,00
158103.508,-432889.155,00
168103.508,-432889.155,00
178103.508,-432889.155,00
188103.508,-432889.155,00
198103.508,-432889.155,00
208103.508,-432889.155,00
218103.508,-432889.155,00
228103.508,-432889.155,10
238103.508,-432889.155,11
248103.508,-432889.155,11
258103.508,-432889.155,11
268103.50800000003,-432889.155,10
278103.50800000003,-432889.155,10
288103.50800000003,-432889.155,10
